nome,repositorio,kingdom,tag,url
Acari Collection - Instituto Nacional de Pesquisas da Amazônia,inpa,Animalia,inpa_acari,https://ipt.sibbr.gov.br/inpa/
Amblypygi Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_amblypygi,https://ipt.sibbr.gov.br/inpa/
Blattaria Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_blattaria,https://ipt.sibbr.gov.br/inpa/
Chilopoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_chilopoda,https://ipt.sibbr.gov.br/inpa/
Crustacea Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_crustacea,https://ipt.sibbr.gov.br/inpa/
Diplopoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_diplopoda,https://ipt.sibbr.gov.br/inpa/
Diptera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_diptera,https://ipt.sibbr.gov.br/inpa/
Ephemeroptera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_ephemenoptera,https://ipt.sibbr.gov.br/inpa/
Hemiptera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_hemiptera,https://ipt.sibbr.gov.br/inpa/
Herbarium - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Plantae,inpa_herbario,https://ipt.sibbr.gov.br/inpa/
Herpetology Collection - Instituto Nacional de Pesquisas da Amazônia,inpa,Animalia,inpa_herpetologia,https://ipt.sibbr.gov.br/inpa/
Hymenoptera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_hymenoptera,https://ipt.sibbr.gov.br/inpa/
Ictiologia Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_ictiologia,https://ipt.sibbr.gov.br/inpa/
Myxozoa Collection - Instituto Nacional de Pesquisas da Amazônia,inpa,Animalia,inpa_myxozoa,https://ipt.sibbr.gov.br/inpa/
Nematoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_nematoda,https://ipt.sibbr.gov.br/inpa/
Onychophora Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_onychophora,https://ipt.sibbr.gov.br/inpa/
Opiliones Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_opiliones,https://ipt.sibbr.gov.br/inpa/
Ortopthera Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_orthoptera,https://ipt.sibbr.gov.br/inpa/
Palpigradi Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_palpigradi,https://ipt.sibbr.gov.br/inpa/
Pauropoda Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_pauropoda,https://ipt.sibbr.gov.br/inpa/
Phasmatodea Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_phasmatodea,https://ipt.sibbr.gov.br/inpa/
Porifera Collection - Instituto Nacional de Pesquisas da Amazônia,inpa,Animalia,inpa_porifera,https://ipt.sibbr.gov.br/inpa/
Pseudoscorpiones Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_pseudoscorpiones,https://ipt.sibbr.gov.br/inpa/
Ricinulei Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_ricinulei,https://ipt.sibbr.gov.br/inpa/
Schizomida Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_schizomida,https://ipt.sibbr.gov.br/inpa/
Scorpiones Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_scorpiones,https://ipt.sibbr.gov.br/inpa/
Solifugae Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_solifugae,https://ipt.sibbr.gov.br/inpa/
Symphyla Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_symphyla,https://ipt.sibbr.gov.br/inpa/
Thelyphonida Collection - Instituto Nacional de Pesquisas da Amazônia (INPA),inpa,Animalia,inpa_thelyphonida,https://ipt.sibbr.gov.br/inpa/
RB - Rio de Janeiro Botanical Garden Herbarium Collection,jbrj,"Plantae, Fungi",jbrj_rb,https://ipt.jbrj.gov.br/jbrj/
Museu Paraense Emilio Goeldi - Acari Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiaacari2,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Amblypygi Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiaamblypygi,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Annelida Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-annelida_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Araneae Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiaaraneae,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Coleoptera Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-entomologiacoleoptera,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Hymenoptera Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-hymenoptera_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Lepidoptera Collection,mpeg,Animalia,museu_paraense_emilio_goeldi_lepidoptera_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Ornithology Collection - Anatomic,mpeg,Animalia,museu_paraense_emilio_goeldi_ornithology_collection_alcoholic,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Ornithology Collection - Eggs,mpeg,Animalia,museu_paraense_emilio_goeldi_ornithology_collection_eggs,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Ricinulei Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiaricinulei,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Scorpiones Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiascorpiones,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Uropygi Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiauropygi,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Xiloteca Collection,mpeg,Plantae,museu_paraense_emilio_goeldi_-_xiloteca_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi Herbarium,mpeg,Plantae,museu_paraense_emilio_goeldi-herbarium,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Ichthyology Collection,mpeg,Animalia,museu_paraense_emilio_goeldi_ictiology_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Acanthocephala Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-acanthocephala_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Amphibia Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-amphibia_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Carcinológica Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-crustacea_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Chelonia Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-chelonia_collection_,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Crocodylia Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-crocodilia_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Diptera Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-diptera_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Hexapoda Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-hexapoda_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Lacertilia Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-lacertilia_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Mastozoology Collection,mpeg,Animalia,museu_paraense_emilio_goeldi_mastozoology_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Mollusca Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-mollusca_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Myriapoda Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-myriapoda_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Nematoda Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-nematoda_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Ophidia Collection,mpeg,Animalia,museu_paraense_emilio_goeldi_ophidia_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Opiliones Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiaopiliones,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Ornithology Collection - Feathers and Skin,mpeg,Animalia,museu_paraense_emilio_goeldi_ornithology_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Ornithology Collection - Osteological,mpeg,Animalia,museu_paraense_emilio_goeldi-ornithology_collection_osteological,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Platyhelminthes Collection,mpeg,Animalia,museu_paraense_emilio_goeldi-platyhelminthes_collection,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Schizomida Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiaschizomida,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emílio Goeldi - Solifugae Collection,mpeg,Animalia,museuparaenseemiliogoeldi-collection-aracnologiasolifugae,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Ornithology Collection - Nests,mpeg,Animalia,museu_paraense_emilio_goeldi-ornithology_collection_nests,https://ipt.sibbr.gov.br/goeldi/
Museu Paraense Emilio Goeldi - Ornithology Collection - Skin,mpeg,Animalia,museu_paraense_emilio_goeldi_ornithology_collection-skin,https://ipt.sibbr.gov.br/goeldi/
Arachnida e Myriapoda Museu Nacional (MNRJ ARAC),mnrj,Animalia,mnrj_arachnidakury,https://ipt.sibbr.gov.br/mnrj/
Arachnida_ordens_menores_do_Museu_Nacional_(MNRJ_ARAC_MINOR),mnrj,Animalia,arachnida_ordens_menores_do_museu_nacional,https://ipt.sibbr.gov.br/mnrj/
Arachnida_Opiliones_do_Museu_Nacional_(MNRJ_ARAC_OPIL),mnrj,Animalia,arachnida_opiliones_do_museu_nacional,https://ipt.sibbr.gov.br/mnrj/
Coleção de Anfíbios do Museu Nacional (MNRJ),mnrj,Animalia,mnrj_amphibia,https://ipt.sibbr.gov.br/mnrj/
Coleção de Ascidiacea do Museu Nacional - UFRJ,mnrj,Animalia,ascidiacea_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Aves do Museu Nacional / UFRJ,mnrj,Animalia,mnrj_ornitologia,https://ipt.sibbr.gov.br/mnrj/
Coleção de Brachiopoda do Museu Nacional - UFRJ,mnrj,Animalia,brachiopoda_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Bryozoa do Museu Nacional - UFRJ,mnrj,Animalia,bryozoa_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Cnidaria do Museu Nacional (MNRJ),mnrj,Animalia,mnrj_cnidaria,https://ipt.sibbr.gov.br/mnrj/
Coleção de Crustacea do Museu Nacional (MNRJ - CARCINO),mnrj,Animalia,mnrj_carcinologia,https://ipt.sibbr.gov.br/mnrj/
Coleção de Echinodermata do Museu Nacional - MNRJ-ECHINO,mnrj,Animalia,mnrj-echino,https://ipt.sibbr.gov.br/mnrj/
Coleção de Mamíferos do Museu Nacional / UFRJ,mnrj,Animalia,mammnufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Nematoda do Museu Nacional - UFRJ,mnrj,Animalia,nematoda_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Nematomorpha do Museu Nacional - UFRJ,mnrj,Animalia,nematomorpha_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Nemertea do Museu Nacional - UFRJ,mnrj,Animalia,nemertea_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Platyhelminthes do Museu Nacional - UFRJ,mnrj,Animalia,platyhelminthes_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Polychaeta do Museu Nacional,mnrj,Animalia,ufjr_polychaeta,https://ipt.sibbr.gov.br/mnrj/
Coleção de Porifera do Instituto de Biologia da UFRJ,mnrj,Animalia,ufrj-ib_porifera,https://ipt.sibbr.gov.br/mnrj/
Coleção de Porifera do Museu Nacional - UFRJ,mnrj,Animalia,porifera_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Répteis do Museu Nacional (MNRJ),mnrj,Animalia,mnrj_reptilia,https://ipt.sibbr.gov.br/mnrj/
Coleção de Sipuncula do Museu Nacional - UFRJ,mnrj,Animalia,sipuncula_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção de Tardigrada do Museu Nacional - UFRJ,mnrj,Animalia,tardigrada_mn_ufrj,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Blattaria,mnrj,Animalia,mnrj_entomo_blattaria,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Coleoptera,mnrj,Animalia,mnrj_entomo_coleoptera_01,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Diptera,mnrj,Animalia,mnrj_entomo_diptera_01,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - famílias aquáticas de Diptera,mnrj,Animalia,mnrj_entomo_diptera_aquat,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Hemiptera,mnrj,Animalia,mnrj_entomo_hemiptera,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Hymenoptera,mnrj,Animalia,mnrj_entomo_hymenoptera,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Lepidoptera,mnrj,Animalia,mnrj_entomo_lepidoptera,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Orthoptera,mnrj,Animalia,mnrj_entomo_orthoptera,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do MNRJ - Outras Ordens,mnrj,Animalia,mnrj_entomo_outras_ordens,https://ipt.sibbr.gov.br/mnrj/
Coleção Entomológica do Museu Nacional / UFRJ,mnrj,Animalia,entomologica_1,https://ipt.sibbr.gov.br/mnrj/
Coleção Ictiológica (MNRJ) Museu Nacional (MN) Universidade Federal do Rio de Janeiro(UFRJ),mnrj,Animalia,mnrj_ictiologia,https://ipt.sibbr.gov.br/mnrj/
Firefly (Coleoptera: Lampyridae) species from the Atlantic Forest hotspot Brazil.,mnrj,Animalia,af_fireflies_br_01,https://ipt.sibbr.gov.br/mnrj/
Mollusca Collection - Museu Nacional/UFRJ,mnrj,Animalia,mnrj_mollusca,https://ipt.sibbr.gov.br/mnrj/
Myriapoda_do_Museu_Nacional_(MNRJ_MYRI),mnrj,Animalia,myriapoda_do_museu_nacional,https://ipt.sibbr.gov.br/mnrj/
Fiocruz/CAVAISC - Coleção de Artrópodes Vetores Ápteros de Importância em Saúde das Comunidades,fiocruz,Animalia,fiocruz_cavaisc,http://ipt.fiocruz.br/ipt/
Fiocruz/CCER - Coleção de Ceratopogonidae,fiocruz,Animalia,fiocruz_ccer,http://ipt.fiocruz.br/ipt/
Fiocruz/CCULI - Coleção de Culicidae,fiocruz,Animalia,fiocruz_cculi,http://ipt.fiocruz.br/ipt/
Fiocruz/CEIOC - Coleção Entomológica do Instituto Oswaldo Cruz,fiocruz,Animalia,fiocruz_ceioc,http://ipt.fiocruz.br/ipt/
Fiocruz/CFAM - Coleção de Fungos da Amazônia,fiocruz,Fungi,fiocruz_cfam,http://ipt.fiocruz.br/ipt/
Fiocruz/CMIOC - Coleção de Moluscos do Instituto Oswaldo Cruz,fiocruz,Animalia,fiocruz_cmioc,http://ipt.fiocruz.br/ipt/
Fiocruz/CMN - Coleção de Mosquitos Neotropicais,fiocruz,Animalia,fiocruz_cmn,http://ipt.fiocruz.br/ipt/
Fiocruz/COLFLEB - Coleção de Flebotomíneos,fiocruz,Animalia,fiocruz_colfleb,http://ipt.fiocruz.br/ipt/
Fiocruz/CSIOC - Coleção de Simulídeos do Instituto Oswaldo Cruz,fiocruz,Animalia,fiocruz_csioc,http://ipt.fiocruz.br/ipt/
Fiocruz/CTIOC - Coleção de Triatomíneos do Instituto Oswaldo Cruz,fiocruz,Animalia,fiocruz_ctioc,http://ipt.fiocruz.br/ipt/
Levantamento de flebotomíneos da Terra Indígena Suruwaha Sul do Amazonas Brasil,fiocruz,Animalia,fiocruz_suruwaha_01,http://ipt.fiocruz.br/ipt/
Levantamento de flebotomíneos da Terra Indígena Wajãpi Amazônia Oriental Brasil,fiocruz,Animalia,fiocruz_wajapi_01,http://ipt.fiocruz.br/ipt/
ACAM - Herbário da Universidade Estadual da Paraíba. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,acam,https://ipt.jbrj.gov.br/jabot/
AFR - Herbário Anders Fredrik Regnell. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,afr,https://ipt.jbrj.gov.br/jabot/
BHCB - Herbário da Universidade Federal Minas Gerais. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,bhcb,https://ipt.jbrj.gov.br/jabot/
BRBA - Herbário da Universidade Federal do Oeste da Bahia. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,brba,https://ipt.jbrj.gov.br/jabot/
CAP - Herbário da Universidade Federal do Espírito Santo. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,cap,https://ipt.jbrj.gov.br/jabot/
CBPM - Herbário da Coleção Botânica de Plantas Medicinais da Fiocruz. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,cbpm,https://ipt.jbrj.gov.br/jabot/
CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,cgms,https://ipt.jbrj.gov.br/jabot/
COR - Herbário da Universidade Federal de Mato Grosso do Sul / Campus Pantanal. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,cor,https://ipt.jbrj.gov.br/jabot/
CRI - Herbário da Universidade do Extremo Sul Catarinense. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,cri,https://ipt.jbrj.gov.br/jabot/
DDMS - Herbário da Universidade Federal da Grande Dourados. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,ddms,https://ipt.jbrj.gov.br/jabot/
DVPR - Universidade Tecnológica Federal do Paraná. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,dvpr,https://ipt.jbrj.gov.br/jabot/
ECT - Herbário da Embrapa Clima Temperado. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,ect,https://ipt.jbrj.gov.br/jabot/
EVB - Herbário Evaldo Buttura. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hevb,https://ipt.jbrj.gov.br/jabot/
FCAB - Herbário Friburguense - Pontifícia Universidade Católica do Rio de Janeiro,jabot,Plantae,fcab,https://ipt.jbrj.gov.br/jabot/
FLOR - Herbário da Universidade Federal de Santa Catarina. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,flor,https://ipt.jbrj.gov.br/jabot/
FURB - Herbário da Universidade Regional de Blumenau. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,furb,https://ipt.jbrj.gov.br/jabot/
HATM - Herbário Padre José Maria de Albuquerque. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hatm,https://ipt.jbrj.gov.br/jabot/
HB - Herbarium Bradeanum. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hb_herbarium,https://ipt.jbrj.gov.br/jabot/
HBR - Herbário Barbosa Rodrigues. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hbr,https://ipt.jbrj.gov.br/jabot/
HCF - Universidade Tecnológica Federal do Paraná - Campus Campo Mourão,jabot,Plantae,hcf,https://ipt.jbrj.gov.br/jabot/
HCJS - Herbário de Carajas. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hcjs,https://ipt.jbrj.gov.br/jabot/
HCP - Herbário da Universidade Federal Rural da Amazônia. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hcp,https://ipt.jbrj.gov.br/jabot/
HDJF - Universidade Federal dos Vales do Jequitinhonha e Mucuri,jabot,Plantae,hdjf,https://ipt.jbrj.gov.br/jabot/
HEPH - Herbário Ezechias Paulo Heringuer do Jardim Botânico de Brasília. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,heph,https://ipt.jbrj.gov.br/jabot/
HERBAM - Herbário da Amazônia Meridional. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,herbam,https://ipt.jbrj.gov.br/jabot/
HF - Herbário da Universidade Federal do Pará. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hf_herbarium,https://ipt.jbrj.gov.br/jabot/
HIPE - Herbário Ipê - Jardim Botânico Municipal de São José,jabot,Plantae,hipe,https://ipt.jbrj.gov.br/jabot/
HISA - Herbário da Universidade Estadual Paulista. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hisa,https://ipt.jbrj.gov.br/jabot/
HJ - Herbário da Universidade Federal de Jataí. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hj_herbarium,https://ipt.jbrj.gov.br/jabot/
HRB - Herbário RADAMBRASIL. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hrb,https://ipt.jbrj.gov.br/jabot/
HRJ - Herbário da Universidade do Estado do Rio de Janeiro. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hrj,https://ipt.jbrj.gov.br/jabot/
HSTM - Herbário da Universidade Federal do Oeste do Pará. Jabot - Banco de Dados da Flora Brasileira,jabot,Plantae,hstm,https://ipt.jbrj.gov.br/jabot/
